level_0,index,Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber,COLIsEstimated,IncomeRanking,COLRanking,CrimeRanking,PopulationRanking,CityPreference,NameOfPerson,CityChosen,StateOfCityChosen
532,1009,Redwood Falls,MN,1139.0,525.9314541944436,1376.0,14.469914040114611,1786.2522218320682,50000,95.06942321330406,99.6,349,5050,8.0,T,1120.5,1768.0,1019.0,1819.0,2,Jesse Williams,Rochester,MN
35,1843,Columbiana,AL,2391.0,363.9119865388,878.0,18.963963963963963,2547.109145678685,32863,90.30480230278476,88.6,222,4210,7.0,T,2430.0,274.0,672.0,2024.0,2,Jessica Davis,Rochester,MN
509,1523,Weston,WV,2288.0,383.0842727883735,21.0,155.78571428571428,2288.0963703480675,34742,90.69022788934085,90.1,28,4362,7.0,T,2323.0,367.0,34.0,1983.5,2,Kathryn White,Rochester,MN
646,1834,Eastland,TX,2270.5,385.8387672019426,1145.0,16.302127659574467,2542.8714576242346,35278,91.43197366047976,92.6,235,3831,6.0,T,2296.5,704.5,718.5,2113.0,1,Vincent Johnson,Green Bay,WI
525,217,Buffalo,WY,381.0,631.2065274307251,602.0,23.827906976744185,712.4359620344835,61000,96.6403187373482,93.6,215,5123,8.0,T,489.0,1972.0,652.0,1802.0,2,Janice Browning,Rochester,MN
946,1519,Baltimore,MD,167.0,721.8504672897196,2276.0,8.474421622766942,2282.1185332931327,77238,107.0,121.4,75513,639929,1001.0,F,161.0,2406.0,2705.0,21.0,1,Heather Cantrell,Green Bay,WI
57,2186,Russellville,KY,2188.0,402.70877121127137,1759.0,11.496038034865292,2807.38757566532,36979,91.825663217551,93.9,631,7254,11.0,T,2208.0,893.0,1447.0,1424.0,2,Brandon Wright,Rochester,MN
976,228,Lynden,WA,562.0,597.3859123747817,470.0,27.024017467248907,732.6281457874793,64308,107.64900655985862,112.8,458,12377,19.0,T,393.0,2425.0,1224.0,960.0,1,Stacy Aguilar,Green Bay,WI
107,2040,Opp,AL,2406.0,360.3476546955423,1209.0,15.826086956521738,2692.678406345622,32547,90.32110956153984,88.6,414,6552,10.0,T,2447.0,280.0,1139.5,1530.0,2,Tammy Jones,Rochester,MN
999,2147,Oxford,AL,1546.0,483.2882897067632,2306.0,8.318664047151277,2776.283847159724,43840,90.71190205456884,88.6,2545,21171,33.0,T,1652.5,374.0,2204.0,636.0,1,James Lowe,Green Bay,WI
282,2503,Mendota,CA,2664.0,288.64053707203834,1845.0,10.997942386831276,3240.5124594730382,31145,107.90237683152208,146.9,972,10690,17.0,T,2518.0,2446.0,1749.0,1062.0,1,Tristan Walls,Green Bay,WI
419,987,Port Lavaca,TX,547.0,599.7612416080858,1682.0,12.094379639448569,1768.7094164955415,56893,94.85941413529476,92.6,943,11405,18.0,T,653.0,1735.0,1731.0,1012.0,2,Robert Nunez,Rochester,MN
584,1261,Quitman,TX,1652.0,471.278565472637,1198.0,15.914285714285716,2040.663617551898,43285,91.8458915197856,92.6,140,2228,3.0,T,1701.0,906.0,409.0,2631.0,1,Erin Hayes,Green Bay,WI
28,1099,New London,CT,369.0,634.52313503305,1838.0,11.03036605657238,1874.6746384372943,67196,105.9,119.5,2404,26517,41.0,F,314.5,2381.0,2185.0,526.0,2,Justin Martin,Rochester,MN
776,2104,St. James,MO,1711.0,464.9046217146089,2144.0,9.1816091954023,2743.037914429912,42463,91.33701412430092,91.2,435,3994,6.0,T,1786.0,660.0,1185.0,2079.0,2,Todd Herring,Rochester,MN
638,1238,Cannon Falls,MN,313.0,659.4828985291309,1999.0,10.024752475247524,2023.356122880992,66075,100.192135607109,99.6,404,4050,6.0,T,346.0,2204.0,1121.0,2072.0,1,Sandra Mccann,Green Bay,WI
377,602,Alliance,NE,1153.0,524.6852358204193,614.0,23.544117647058822,1306.2943772366166,48805,93.0176735842138,93.6,340,8005,13.0,T,1205.0,1320.0,1003.0,1325.0,1,Leah Hernandez,Green Bay,WI
50,1061,Stanford,KY,1838.0,450.5600653825086,87.0,64.98076923076923,1840.0578795244453,41476,92.05431902800449,93.9,52,3379,5.0,T,1876.0,983.0,89.0,2250.0,1,Lauren Cunningham,Green Bay,WI
552,2215,Marlin,TX,2713.0,223.1813650414235,840.0,19.415807560137456,2840.0649640457173,20809,93.23807118097764,92.6,291,5650,9.0,T,2713.0,1394.0,888.0,1684.0,1,Daniel Barker,Green Bay,WI
903,2403,Kennett,MO,2054.0,423.0691453239095,2260.0,8.560032894736842,3053.934511413105,38524,91.05840127032975,91.2,1216,10409,16.0,T,2106.5,518.0,1887.0,1089.0,2,Connie Harvey,Rochester,MN
407,1331,Syracuse,NY,484.0,610.6729758149316,2050.0,9.698548249359522,2106.3608427807426,58075,95.1,143.7,14052,136284,213.0,F,600.0,1774.0,2606.0,122.0,2,Cameron Hall,Rochester,MN
482,2241,Fayetteville,TN,1758.0,459.8642231671682,2262.0,8.549763033175356,2864.8225075910027,41808,90.91379127530456,90.0,844,7216,11.0,T,1849.0,452.0,1669.5,1435.0,1,Katie Hansen,Green Bay,WI
723,1268,Abilene,TX,771.0,566.8237934904602,1894.0,10.653972303206997,2044.914912655292,50504,89.1,92.6,10976,116938,183.0,F,1064.0,155.0,2579.0,142.0,1,Nicholas Jones,Green Bay,WI
371,1681,Church Point,LA,2336.0,372.5127854987927,633.0,23.08910891089109,2420.244822326865,34091,91.51632192799056,92.8,202,4664,7.0,T,2358.0,751.0,610.5,1903.0,1,Devon Joseph,Green Bay,WI
990,615,Colfax,WA,1322.0,506.8364718205973,57.0,82.47058823529412,1323.2282493961502,50216,99.07732136880384,112.8,34,2804,4.0,T,1092.0,2144.0,45.5,2464.5,2,Robert Maldonado,Rochester,MN
340,1680,Tomah,WI,1108.0,529.2881263678104,2151.0,9.145790554414784,2419.6001735824043,49625,93.75800727015522,95.5,974,8908,14.0,T,1141.0,1495.0,1751.5,1229.0,1,Matthew Moses,Green Bay,WI
199,2640,Marianna,FL,2698.0,244.67098639746808,2285.0,8.417462482946794,3535.594575174026,23331,95.35662705057636,101.5,733,6170,10.0,T,2698.0,1808.0,1562.5,1598.0,2,Jason Perkins,Rochester,MN
663,1793,Pampa,TX,1355.0,502.7333806462754,2116.0,9.338427947598252,2512.6641239926994,46391,92.27754071226242,92.6,1832,17108,27.0,T,1421.0,1084.0,2086.0,743.0,1,Joseph White,Green Bay,WI
336,13,Heber,UT,89.0,766.5092641859572,181.0,43.16666666666666,201.69779374103229,81767,106.67450978148008,101.5,234,10101,16.0,T,113.0,2401.0,714.0,1118.5,1,Laura Brandt,Green Bay,WI
166,1731,Toledo,OR,788.0,564.9206562366802,2340.0,8.158690176322418,2469.11806117083,60155,106.4839802473028,127.5,397,3239,5.0,T,515.0,2393.0,1106.0,2305.0,1,James Page,Green Bay,WI
992,1479,Sabina,OH,2211.0,398.2206624953,369.0,30.711111111111112,2241.5802461656376,36445,91.51961068928748,92.9,90,2764,4.0,T,2237.0,753.0,210.5,2475.0,1,Jessica Moreno,Green Bay,WI
303,1403,Sherman,TX,1321.0,506.9222343921139,1725.0,11.75738203957382,2172.70936850744,46282,91.3,92.6,3285,38623,60.0,F,1430.0,634.0,2289.5,404.0,1,Joshua Diaz,Green Bay,WI
263,1417,Emmett,ID,2156.0,409.3654913259885,364.0,31.024509803921568,2186.51137659972,37993,92.80948395756492,97.1,204,6329,10.0,T,2149.0,1259.0,616.0,1572.0,2,Lisa Smith,Rochester,MN
114,2528,Brunswick,GA,1882.0,444.3855932203389,2694.0,4.780421686746988,3286.268400481008,41950,94.4,89.8,3320,15871,25.0,F,1830.0,1652.0,2299.0,784.0,1,Katherine Hunter,Green Bay,WI
73,561,Norwich,CT,560.0,597.6139672276781,1124.0,16.52156514006225,1255.7770502760432,67196,112.44047777484384,119.5,2249,37157,58.0,T,314.5,2559.0,2154.5,415.0,2,Sharon Smith,Rochester,MN
625,2645,Demopolis,AL,2657.0,290.314198603504,2347.0,8.124444444444444,3545.145695172485,26404,90.94973696433362,88.6,900,7312,11.0,T,2668.0,462.0,1711.0,1419.0,1,Edwin Stone,Green Bay,WI
413,895,Dublin,TX,1598.0,477.8178112939606,458.0,27.31159420289855,1662.3381124187702,43922,91.92206519270697,92.6,138,3769,6.0,T,1647.0,937.0,398.5,2132.0,1,Dr. Scott West,Green Bay,WI
634,1119,Pleasanton,TX,405.0,625.6332102841827,1851.0,10.967884828349945,1894.78917033004,60043,95.97156770614292,92.6,903,9904,15.0,T,519.0,1900.0,1714.5,1132.5,1,Charles Barker,Green Bay,WI
395,2684,Macon,MS,2709.0,229.5464227188961,2445.0,7.574285714285714,3649.206215055543,20882,90.97070541400778,85.1,350,2651,4.0,T,2712.0,465.0,1022.0,2513.0,1,Shawn James,Green Bay,WI
869,1170,Lawrence,KS,624.0,586.8122270742358,1842.0,11.014773126978543,1944.8238994829328,53752,91.6,86.9,8529,93945,147.0,F,828.0,803.0,2538.0,187.0,1,Amanda Clark,Green Bay,WI
545,2346,Anderson,SC,1484.0,488.9318691257204,2594.0,6.42487655772396,2988.493265844847,45362,92.7777526163588,94.8,4253,27325,43.0,T,1526.0,1246.0,2367.0,515.0,2,Patricia Wilkerson,Rochester,MN
639,431,Burlington,KS,1086.0,531.3950370786232,71.0,74.58333333333333,1088.318427667197,48309,90.90976887097344,86.9,36,2685,4.0,T,1248.0,450.0,50.0,2503.5,2,Christina Sanchez,Rochester,MN
902,2508,Kinston,NC,2118.0,413.7967542711376,2458.0,7.5,3244.6398875684185,38322,92.61068291243716,96.4,2920,21900,34.0,T,2126.0,1192.0,2254.0,622.0,1,Monica Shannon,Green Bay,WI
824,1412,Elyria,OH,1305.5,508.31271767248,1751.0,11.557363194591169,2184.108799945644,47004,92.4706354293618,92.9,4733,54701,86.0,T,1359.5,1147.5,2399.5,320.0,2,Vernon Reeves,Rochester,MN
605,1989,Whitehall,MI,723.0,573.7358910648258,2562.0,6.788177339901478,2662.061794925129,53655,93.51863956152184,91.4,406,2756,4.0,T,838.0,1454.0,1123.5,2477.0,1,Nathaniel Holloway,Green Bay,WI
950,1577,Watseka,IL,1908.0,441.4975930954001,1341.0,14.776536312849162,2332.1117040141967,40147,90.93367807177358,90.5,358,5290,8.0,T,1981.0,461.0,1039.0,1761.0,2,Taylor Vasquez,Rochester,MN
966,2541,Princess Anne,MD,2623.0,303.50039791856113,2024.0,9.868589743589745,3313.111075711166,30444,100.30958841829624,121.4,312,3079,5.0,T,2547.0,2209.0,941.5,2373.5,2,Tina Hill,Rochester,MN
438,2317,Pascagoula,MS,1743.0,460.7881561691012,2401.0,7.828942980993665,2966.959723353184,41190,89.39031841105741,85.1,2999,23479,37.0,T,1897.0,175.0,2263.0,590.0,2,Joyce Powers,Rochester,MN
714,1767,Bullhead City,AZ,1868.0,446.3331380312239,1650.0,12.324594257178529,2492.373166281486,42903,96.12326834894044,107.0,3204,39488,62.0,T,1736.0,1922.0,2283.0,400.0,1,Roberto Mora,Green Bay,WI
800,2217,Wharton,TX,1984.0,432.558285106956,2035.0,9.80343716433942,2842.0909556170086,39592,91.52986166987957,92.6,931,9127,14.0,T,2021.0,758.0,1727.0,1198.5,1,Thomas Jones,Green Bay,WI
473,177,Littlestown,PA,270.0,674.3837196242727,560.0,24.647058823529413,621.6912416947821,68365,101.37403678441258,100.5,170,4190,7.0,T,300.0,2247.0,515.5,2030.0,1,Christina Reeves,Green Bay,WI
624,582,Idaho Falls,ID,377.0,632.246455834242,1226.0,15.702488687782806,1282.655448668893,57977,91.7,97.1,3536,55524,87.0,F,607.0,848.5,2319.0,315.0,1,Cynthia Moon,Green Bay,WI
32,1495,Greenville,KY,2254.5,389.7697551903258,44.0,93.17391304347828,2254.929322617452,35788,91.81830945945154,93.9,46,4286,7.0,T,2273.5,887.5,69.5,2007.0,2,Loretta Henderson,Rochester,MN
909,1993,Kewanee,IL,1807.0,453.2207663599244,1958.0,10.222410865874364,2664.397305208065,41250,91.01524700931596,90.5,1178,12042,19.0,T,1894.0,495.0,1871.5,981.0,1,Arthur Pena,Green Bay,WI
945,67,Kennebunk,ME,302.0,662.2943401941961,216.0,39.78350515463917,371.2950309390095,72014,108.73413168363216,110.9,291,11577,18.0,T,235.0,2492.0,888.0,1000.0,2,Thomas Chapman,Rochester,MN
713,1263,Waterbury,CT,814.0,559.9340113114565,1873.0,10.819686845517104,2042.2352949648089,57805,103.23537922729732,119.5,10027,108489,170.0,T,612.0,2322.0,2568.0,156.0,1,Lindsey Horton MD,Green Bay,WI
232,762,Altoona,PA,1297.0,508.8876651982379,768.0,20.64924039320822,1507.3264410869997,46207,90.8,100.5,2238,46213,72.0,F,1436.0,404.5,2152.0,358.0,1,Sean Nguyen,Green Bay,WI
965,1997,Seymour,IN,1341.0,504.5273365533746,2307.0,8.318550106609807,2668.432123925958,46324,91.8166304257318,91.1,2345,19507,31.0,T,1427.0,885.0,2174.0,673.0,1,Shannon Ross,Green Bay,WI
951,2715,Kingstree,SC,2651.0,293.06548476439434,2681.0,5.104065040650407,3770.353033868314,27167,92.699418431483,94.8,615,3139,5.0,T,2639.0,1229.0,1433.0,2349.0,2,Christopher Lawrence,Rochester,MN
3,2421,Glouster,OH,2479.0,345.3201099317323,1827.0,11.117977528089888,3079.508077599408,31654,91.66567219690104,92.9,178,1979,3.0,T,2495.0,830.0,545.0,2665.0,2,Randy Hines,Rochester,MN
693,1161,Colorado Springs,CO,335.0,644.0019569471624,1904.0,10.58151162172225,1933.2462336701965,65817,102.2,105.8,37602,397886,622.0,F,351.0,2284.5,2678.0,44.0,2,Jared Lee,Rochester,MN
288,2044,Williamsburg,KY,2475.0,346.29617911558245,1064.0,17.13907284768212,2694.015775751879,31843,91.9530792436836,93.9,302,5176,8.0,T,2484.0,952.0,918.0,1784.0,2,Terry Brown,Rochester,MN
974,1872,Detroit,MI,362.0,636.8562231759656,2542.0,6.886614908734534,2567.646393100109,59355,93.2,91.4,130608,899447,1407.0,F,544.0,1380.5,2715.0,12.0,2,Ryan Villa,Rochester,MN
317,2075,Monmouth,IL,1521.0,486.3010835575336,2259.0,8.56120527306968,2723.329212563182,44427,91.3569833630525,90.5,1062,9092,14.0,T,1603.0,669.0,1803.5,1207.0,1,Angela Holland,Green Bay,WI
759,1075,Gatesville,TX,1811.0,452.96968524194943,371.0,30.66938775510204,1848.6108297854364,41523,91.66838610363271,92.6,490,15028,24.0,T,1872.0,832.0,1265.5,828.0,2,Angela Morales,Rochester,MN
985,1666,Clifton Forge,VA,2248.0,391.03222153261584,847.0,19.34158415841584,2402.27246581232,36397,93.07928604283607,98.1,202,3907,6.0,T,2240.0,1337.0,610.5,2095.5,1,Brian Silva,Green Bay,WI
143,514,Dover,OH,1188.0,520.4276645661351,144.0,50.23481781376518,1196.6954499788155,48242,92.6968400886565,92.9,247,12408,19.0,T,1259.5,1227.0,748.0,958.0,1,Sean Steele,Green Bay,WI
184,1907,Littlefield,TX,1572.0,480.4129895276265,2067.0,9.615646258503402,2596.858294170092,44176,91.95421639917926,92.6,588,5654,9.0,T,1626.0,953.0,1408.5,1680.5,2,Brian Strickland,Rochester,MN
48,866,Montevideo,MN,1422.0,495.5035800248046,795.0,20.109375,1629.1436400759756,46798,94.4453317525119,99.6,256,5148,8.0,T,1381.0,1666.0,775.5,1794.5,2,Daniel Johns,Rochester,MN
618,931,Excelsior Springs,MO,1186.0,520.5311180480309,1212.0,15.822721598002495,1695.741725617436,47958,92.13282037746453,91.2,801,12674,20.0,T,1279.0,1026.0,1626.5,942.0,1,Timothy Mendoza,Green Bay,WI
817,876,Brodhead,WI,1548.0,483.2240430571648,548.0,24.93548387096774,1642.1351954087093,44902,92.92170090693966,95.5,124,3092,5.0,T,1565.0,1290.0,326.0,2365.0,2,Mrs. Glenda Davis,Rochester,MN
477,2435,Troy,NC,2678.0,279.880097551805,1586.0,12.713235294117649,3112.407428342247,26122,93.33282440765512,96.4,272,3458,5.0,T,2673.0,1417.0,827.0,2232.0,1,Mary Cook,Green Bay,WI
212,1351,Floydada,TX,1666.0,470.0108781181712,1314.0,14.940298507462687,2121.827514196194,43162,91.83191710968892,92.6,201,3003,5.0,T,1715.0,901.0,606.5,2397.0,1,Erik Dyer,Green Bay,WI
984,125,Petaluma,CA,315.0,658.1555351840399,432.0,28.103922567498728,534.6484826500492,90830,138.00689220763178,146.9,1963,55168,86.0,T,55.0,2694.0,2116.0,318.0,1,Nicole Diaz,Green Bay,WI
915,1701,Big Stone Gap,VA,2162.0,408.36454180590886,1122.0,16.529239766081872,2435.801305525556,38023,93.11043469114884,98.1,342,5653,9.0,T,2147.0,1355.0,1006.5,1682.5,1,Alexandria Burke,Green Bay,WI
659,1070,Mammoth Lakes,CA,1062.0,533.6746593360056,1508.0,13.38086642599278,1844.426198035584,59878,112.1994438980854,146.9,554,7413,12.0,T,526.0,2554.0,1363.5,1403.0,1,Alexander Evans,Green Bay,WI
370,2290,Paragould,AR,1446.0,493.5607299034596,2545.0,6.879240162822253,2927.104542034671,45394,91.97247116657572,92.1,3685,25350,40.0,T,1523.0,962.0,2333.0,550.0,2,Joseph Baxter,Rochester,MN
372,1106,Maiden,NC,873.0,553.2185610898897,1668.0,12.183391003460208,1882.6452135227173,52377,94.67686676457971,96.4,289,3521,6.0,T,918.0,1708.0,884.0,2207.0,2,Michael Bell,Rochester,MN
906,2501,Bainbridge,GA,2155.0,409.4699858888928,2419.0,7.729747675962815,3239.689182622308,37097,90.59760490007208,89.8,1506,11641,18.0,T,2201.0,319.0,2011.5,998.0,1,Taylor Lee,Green Bay,WI
783,565,Fowlerville,MI,715.0,574.8585717814168,1036.5,17.320224719101123,1259.1891240000448,53780,93.5534453863014,91.4,178,3083,5.0,T,826.0,1460.0,545.0,2370.5,2,Stephen Pollard,Rochester,MN
325,1532,Crawfordsville,IN,1429.0,495.0141333848794,1793.0,11.30619865571322,2292.790875766911,45378,91.67010988091944,91.1,1339,15139,24.0,T,1524.0,834.0,1938.5,819.0,2,Thomas Smith,Rochester,MN
149,97,Winnemucca,NV,292.0,665.953587891699,362.0,31.0817843866171,465.0892387488664,68693,103.14983093261932,103.3,269,8361,13.0,T,297.0,2318.0,815.5,1286.0,2,William Smith,Rochester,MN
176,1972,Joplin,MO,660.0,581.9835680751173,2561.0,6.791582355321732,2644.677863181072,49585,85.2,91.2,7413,50346,79.0,F,1147.0,29.0,2510.0,342.0,1,Patrick Carr,Green Bay,WI
603,1374,Berryville,AR,1219.0,516.309765418524,1760.0,11.494669509594882,2140.9252672617977,47682,92.35153621653596,92.1,469,5391,8.0,T,1299.0,1114.0,1239.5,1730.0,2,Jennifer Rice,Rochester,MN
65,1201,Keene,NH,1214.0,516.6895200783546,1563.0,12.88973162193699,1979.0818578320605,52754,102.1,112.6,1714,22093,35.0,F,886.0,2279.5,2054.0,619.0,2,Mr. Charles Tucker,Rochester,MN
44,1103,Susquehanna Depot,PA,1878.0,445.4226487888616,67.0,76.9,1879.194774364808,41902,94.07245032091376,100.5,20,1538,2.0,T,1835.0,1567.0,24.0,2702.0,2,Angela Zamora,Rochester,MN
111,1893,Shafter,CA,2108.0,415.01296203612543,1491.0,13.539166666666668,2582.004066611825,44967,108.35083265685032,146.9,1200,16247,25.0,T,1557.0,2477.0,1883.0,776.0,1,Luis Bowman,Green Bay,WI
934,1668,Montgomery,AL,764.0,567.2429378531074,2278.0,8.44090382387022,2402.702644939652,50201,88.5,88.6,24164,203966,319.0,F,1096.0,129.5,2643.0,83.0,1,Michelle Everett,Green Bay,WI
894,2552,Humboldt,TN,2283.0,383.58884674694986,2426.0,7.697635135135135,3331.3007969860664,34776,90.65957025320245,90.0,1184,9114,14.0,T,2321.0,343.0,1876.0,1201.0,2,Christine Johnson,Rochester,MN
424,490,Beloit,KS,1121.0,527.6550735564775,322.0,32.669642857142854,1166.3297132457872,47931,90.83775064823612,86.9,112,3659,6.0,T,1284.0,418.0,278.0,2159.5,2,Ronald Santos,Rochester,MN
113,2207,Atlanta,TX,1905.0,442.57979199165175,2087.0,9.53900709219858,2825.7023905570804,40536,91.59026402354272,92.6,564,5380,8.0,T,1950.0,797.0,1376.5,1734.5,2,Melissa Gibson,Rochester,MN
266,2246,Rockland,ME,1867.0,446.548044643439,2183.0,8.974729241877256,2872.486379428108,43475,97.35794506661438,110.9,831,7458,12.0,T,1683.0,2045.0,1659.5,1399.0,1,Laurie Perry,Green Bay,WI
119,1212,Blanchester,OH,1939.0,438.06113417003246,460.0,27.286624203821656,1992.81735239334,40150,91.65387401023315,92.9,157,4284,7.0,T,1980.0,822.0,463.0,2008.0,1,Ryan Padilla,Green Bay,WI
931,1705,Richmond,IN,1408.0,496.7339667458432,1992.0,10.048235942668136,2439.3704105772867,41825,84.2,91.1,3628,36455,57.0,F,1847.0,19.5,2327.0,426.0,2,Justin Wise,Rochester,MN
148,2376,Salem,MO,2494.0,342.2732104953471,1708.0,11.888349514563108,3022.796718272666,31211,91.187387861383,91.2,412,4898,8.0,T,2512.0,589.0,1137.0,1850.0,1,Justin Davis,Green Bay,WI
968,2546,Sandersville,GA,2407.0,360.2994528084014,2294.0,8.39031339031339,3325.0691722128126,32670,90.67457567684156,89.8,702,5890,9.0,T,2439.0,353.0,1530.5,1641.0,2,Natasha Nguyen,Rochester,MN
626,452,Glennville,GA,834.0,557.408007324766,741.0,21.049618320610687,1115.6330041729673,51555,92.49059813014529,89.8,262,5515,9.0,T,987.0,1156.0,794.5,1712.5,1,Jonathan Maddox,Green Bay,WI
595,1911,Dickson,TN,1103.0,529.8668943340842,2354.0,8.075601374570446,2599.600930912281,48704,91.91742401874204,90.0,1746,14100,22.0,T,1214.0,935.0,2064.0,869.0,2,Trevor Cortez,Rochester,MN
274,862,Fayetteville,AR,421.0,622.5884955752211,1565.0,12.869416923826538,1620.6375288755964,56282,90.4,92.1,6157,79237,124.0,F,687.0,292.0,2467.0,222.0,1,Gregory Harvey,Green Bay,WI
936,934,Bartlesville,OK,758.0,568.2540507026374,1521.0,13.270221254987304,1699.413133996557,52407,92.22459555756716,88.2,2757,36586,57.0,T,914.0,1064.0,2229.0,422.0,1,Amy Mann,Green Bay,WI
971,1265,Ely,MN,1935.0,438.4587769285111,657.0,22.607843137254903,2043.4955346170927,41098,93.73287105323668,99.6,153,3459,5.0,T,1904.0,1493.0,447.0,2231.0,1,Pamela Davis,Green Bay,WI
126,80,Brunswick,MD,168.0,721.8056123614292,382.0,30.329545454545453,417.3104360065777,87385,121.06445073780304,121.4,176,5338,8.0,T,68.0,2621.0,537.0,1746.0,2,Julia Bowers,Rochester,MN
324,1590,Dillon,MT,2322.0,374.8310481416488,286.0,34.83606557377049,2339.546964692096,35194,93.89296904428303,100.8,122,4250,7.0,T,2301.0,1533.0,318.0,2016.0,1,Brandy Jimenez,Green Bay,WI
308,2153,Tillamook,OR,1933.0,438.8724154704615,1996.0,10.030092592592592,2778.579673142377,45000,102.5354941749096,127.5,432,4333,7.0,T,1553.0,2297.0,1179.0,2000.0,2,Meghan Dunlap,Rochester,MN
360,581,Alexandria,MN,531.0,601.8414928417618,1166.0,16.19838056680162,1281.2169995750137,58734,97.59047971696184,99.6,741,12003,19.0,T,571.0,2064.0,1569.0,983.0,2,Juan Mcguire,Rochester,MN
508,1789,Whitewater,WI,2374.0,367.15455475946777,814.0,19.820083682008367,2509.675676257791,35871,97.7,95.5,717,14211,22.0,F,2268.0,2073.5,1546.0,863.0,2,Candice Bennett,Rochester,MN
278,1026,Prescott,AZ,1238.0,514.225621414914,1320.0,14.902158273381296,1809.708263781762,53788,104.6,107.0,2780,41428,65.0,F,823.5,2356.0,2235.0,383.0,1,James Miller,Green Bay,WI
914,1247,Lafayette,IN,895.0,550.597519729425,1821.0,11.137057540681091,2029.0554452749684,48838,88.7,91.1,5961,66388,104.0,F,1202.0,141.0,2458.0,262.0,1,Anthony Williams,Green Bay,WI
778,2007,Scottsbluff,NE,1332.0,505.9098992894507,2318.0,8.27087912087912,2673.4524495490846,46877,92.6587917450096,93.6,1820,15053,24.0,T,1375.0,1208.0,2082.0,826.0,1,Leslie Brown,Green Bay,WI
18,1093,Huntingburg,IN,1849.0,449.3350709405153,289.0,34.73295454545455,1871.449171097094,40967,91.1724960935074,91.1,176,6113,10.0,T,1917.0,584.0,537.0,1606.0,2,Laurie Gutierrez,Rochester,MN
658,212,Rincon,GA,192.0,705.4721132739492,678.0,22.21808510638298,704.6616209217017,66644,94.4672351267282,89.8,376,8354,13.0,T,331.0,1668.0,1074.5,1289.0,1,Julie Williams,Green Bay,WI
694,1957,Mount Vernon,IN,750.0,568.926597992545,2524.0,7.001012145748988,2633.073489289656,53062,93.26686463109483,91.1,988,6917,11.0,T,865.0,1402.0,1761.0,1472.5,1,Barbara Morgan,Green Bay,WI
194,523,Osceola,IA,1027.0,537.4275895261914,639.0,23.033492822966508,1209.566037883009,49540,92.1798600694758,90.3,209,4814,8.0,T,1152.0,1051.0,630.5,1865.5,2,Tiffany Morales,Rochester,MN
459,343,Iowa City,IA,517.0,604.9946524064171,772.0,20.468313953488373,929.1248570563592,56567,93.5,90.3,3440,70411,110.0,F,669.0,1450.0,2310.0,249.0,2,Lindsay Pineda,Rochester,MN
729,2341,Blakely,GA,2697.0,246.18824040535247,1283.0,15.214723926380367,2986.61982850178,22646,91.98652203173084,89.8,326,4960,8.0,T,2700.0,966.0,977.0,1840.0,2,Brandon Taylor,Rochester,MN
898,684,Red Wing,MN,818.0,559.5057848143031,1157.0,16.225103734439834,1416.9590678632887,53709,95.99364556673125,99.6,964,15641,24.0,T,831.0,1901.0,1743.0,795.0,1,Kyle Ray,Green Bay,WI
505,1790,Sandusky,OH,1217.0,516.3986784140969,2195.0,8.908388908388908,2509.80357797179,46889,90.8,92.9,2849,25380,40.0,F,1373.5,404.5,2242.0,549.0,2,Tina Harvey,Rochester,MN
40,1421,Grove,OK,1789.0,455.0731585428692,1268.0,15.36214953271028,2192.793879962273,41099,90.31295128809133,88.2,428,6575,10.0,T,1903.0,275.0,1167.0,1521.0,1,Walter Washington,Green Bay,WI
786,2349,Magnolia,AR,2437.0,353.9300255924163,1735.0,11.701075268817204,2991.520349253871,32343,91.38247015314263,92.1,930,10882,17.0,T,2458.0,682.0,1726.0,1050.0,1,Phillip Valdez,Green Bay,WI
812,1442,Middletown,NY,841.0,556.5756572648095,2047.0,9.716824196597354,2213.027338285725,62488,112.2722475989805,143.7,2645,25701,40.0,T,440.0,2555.0,2214.0,542.0,1,Pamela Sanchez,Green Bay,WI
743,2689,Henderson,NC,2468.0,347.781327449679,2713.0,3.961218836565097,3667.614074572187,32232,92.67892625622258,96.4,3971,15730,25.0,T,2464.0,1219.0,2353.0,791.0,2,Kathy Sutton,Rochester,MN
72,918,High Springs,FL,1094.0,530.5604248147214,1284.0,15.207006369426752,1686.8586188534,50844,95.83074353454724,101.5,314,4775,7.0,T,1044.0,1883.0,944.5,1873.0,1,Phillip Lopez,Green Bay,WI
193,595,Virginia Beach,VA,314.0,658.2020202020202,1258.0,15.436236144066296,1296.595542179596,65162,99.0,98.1,28237,435873,682.0,F,375.0,2139.0,2656.0,40.0,2,Jeffrey Roberts,Rochester,MN
531,2483,Okmulgee,OK,2376.0,366.7991323282896,2147.0,9.171863669325598,3202.340550285057,33076,90.1746953163362,88.2,1379,12648,20.0,T,2420.0,251.0,1950.0,943.5,2,Casey Smith,Rochester,MN
635,1671,Greensboro,NC,734.0,571.1868131868132,2295.0,8.389166095946255,2409.5188316342333,51978,91.0,96.4,30663,257237,402.0,F,951.0,479.5,2667.0,68.0,2,Ryan Gallagher,Rochester,MN
